FITC-A_raw,FSC-A,Normalised_FITC_A,FITC_fluorescence
108.5,18574.5,2991.7883,15.701736
182.9,21367.2,5043.3,23.47457
89.899994,21598.621,2478.9102,10.900978
49.6,8981.01,1367.6746,14.790848
43.399998,16331.64,1196.7152,6.5981684
89.899994,9252.45,2478.9102,26.78126
62.0,18270.87,1709.5933,8.702452
153.45,19923.0,4231.243,21.02222
94.549995,21741.3,2607.1296,11.434404
224.75,9397.74,6197.276,67.379395
277.44998,16382.1,7650.4297,47.42439
17.05,10517.43,470.13812,3.6351495
93.0,20179.65,2564.39,12.1770525
227.84999,16750.11,6282.755,37.893795
31.0,13713.811,854.79663,5.4632735
150.34999,13625.07,4145.7637,30.551037
48.05,25016.85,1324.9348,4.4917374
147.25,18641.49,4060.284,21.585186
100.75,15608.67,2778.089,17.455599
114.7,18037.71,3162.7476,17.181553
85.25,14533.35,2350.6907,15.771723
85.25,16433.43,2350.6907,13.832527
-15.5,10478.28,-427.39832,-5.229516
66.65,11376.99,1837.8129,15.750269
62.0,15466.86,1709.5933,10.461422
159.65,20866.95,4402.2026,20.87555
108.5,19126.95,2991.7883,15.219334
82.149994,23828.43,2265.211,8.857371
57.35,11241.2705,1581.3738,13.587035
89.899994,3539.16,2478.9102,71.62873
122.45,15056.22,3376.4465,22.253687
37.199997,14186.22,1025.7559,6.4976506
133.3,13894.7705,3675.6257,26.430126
192.2,28561.23,5299.7393,18.240904
189.09999,36258.12,5214.2593,13.911977
161.2,25926.871,4444.9424,16.777222
252.65,32095.17,6966.5923,21.50757
145.7,16871.91,4017.5442,23.691319
265.05,31678.44,7308.5107,22.922853
63.55,13384.95,1752.3331,12.575248
60.449997,12998.67,1666.8534,12.296777
289.85,20982.66,7992.3486,38.496788
99.2,20438.041,2735.349,12.877824
29.449999,12588.9,812.05676,5.6887727
0.0,12946.47,0.0,-1.0
89.899994,23645.73,2478.9102,9.87066
77.5,21408.09,2136.9917,9.350773
124.0,20433.69,3419.1865,16.350975
83.7,11062.92,2307.951,20.632399
142.59999,15723.51,3932.0642,24.930984
272.8,15069.2705,7522.21,50.760815
134.84999,18753.72,3718.3652,19.559496
105.399994,11229.96,2906.3083,25.835602
1605.7999,15046.65,44278.465,304.14102
131.75,28788.3,3632.8857,12.085298
124.0,9316.83,3419.1865,37.05419
-4.6499996,10508.73,-128.21948,-2.2651782
110.049995,14649.93,3034.5278,20.478477
119.35,17446.11,3290.967,18.560179
153.45,17413.05,4231.243,24.196545
102.299995,14295.84,2820.8289,19.46044
43.399998,14905.71,1196.7152,7.325034
66.65,21890.07,1837.8129,7.7056665
122.45,22446.0,3376.4465,14.597996
49.6,6674.64,1367.6746,20.247253
275.9,12967.35,7607.69,59.834435
86.799995,16582.2,2393.4304,13.966717
94.549995,8686.08,2607.1296,30.123373
85.25,17820.21,2350.6907,12.67825
102.299995,21868.32,2820.8289,12.375474
114.7,16290.75,3162.7476,19.131277
195.29999,16829.28,5385.2188,32.180714
91.45,23581.35,2521.65,10.088276
168.95,23512.621,4658.6416,19.545
35.649998,11996.43,983.01605,7.4968214
237.15,6494.55,6539.1943,103.40543
477.4,13770.36,13163.868,98.12566
151.9,26623.74,4188.5034,15.313145
142.59999,16882.35,3932.0642,23.151026
241.79999,24697.56,6667.4136,26.993114
167.4,19087.8,4615.902,24.07544
52.699997,13663.35,1453.1542,10.028143
48.05,19588.92,1324.9348,6.0134535
48.05,9110.64,1324.9348,14.079728
55.8,7443.72,1538.6339,20.433502
125.549995,13551.12,3461.9263,25.49052
111.6,13839.96,3077.2678,22.055702
74.399994,18017.7,2051.5117,10.806538
102.299995,19340.97,2820.8289,14.123292
79.049995,20554.62,2179.7312,9.996168
210.79999,22398.15,5812.6167,25.90961
94.549995,8869.65,2607.1296,29.479229
58.899998,28150.59,1624.1135,4.982418
37.199997,7993.56,1025.7559,12.306127
103.85,12680.25,2863.5686,22.416805
399.9,34817.4,11026.877,31.840073
35.649998,3983.73,983.01605,24.586954
213.9,28798.74,5898.0967,20.236664
-34.1,7139.22,-940.27625,-14.656914
91.45,17966.37,2521.65,13.553665
72.85,15212.82,2008.7721,12.69206
215.45,24380.01,5940.8364,24.267462
201.5,21732.6,5556.178,25.510162
182.9,20728.62,5043.3,24.22855
57.35,15185.85,1581.3738,9.798
110.049995,29680.05,3034.5278,9.601672
91.45,29773.14,2521.65,7.7822943
12.4,13557.21,341.91864,1.6151724
227.84999,29232.0,6282.755,21.286377
122.45,18551.01,3376.4465,17.872969
130.2,19931.7,3590.1458,17.677366
102.299995,16559.58,2820.8289,16.66344
62.0,12126.061,1709.5933,13.619111
55.8,13312.74,1538.6339,10.984385
103.85,25409.22,2863.5686,10.685953
83.7,11959.89,2307.951,19.01001
167.4,25377.9,4615.902,17.860308
122.45,13778.19,3376.4465,24.410639
63.55,13273.59,1752.3331,12.68914
114.7,10811.49,3162.7476,29.333801
29.449999,7446.33,812.05676,10.308162
83.7,15257.19,2307.951,14.6855545
69.75,14153.16,1923.2925,13.090934
46.5,5481.87,1282.195,23.253431
89.899994,10794.96,2478.9102,22.811548
8656.75,23244.66,238701.97,1063.8309
