10h_Specimen_001_Tube_010_010_FITC,10h_Specimen_001_Tube_011_011_FITC,10h_Specimen_001_Tube_012_012_FITC,24h_Specimen_001_Tube_010_011_FITC,24h_Specimen_001_Tube_011_012_FITC,24h_Specimen_001_Tube_012_013_FITC,2h_Specimen_001_Tube_010_010_FITC,2h_Specimen_001_Tube_011_011_FITC,2h_Specimen_001_Tube_012_012_FITC,48h_Specimen_001_Tube_010_010_FITC,48h_Specimen_001_Tube_011_011_FITC,48h_Specimen_001_Tube_012_012_FITC,6h_Specimen_001_Tube_010_010_FITC,6h_Specimen_001_Tube_011_011_FITC,6h_Specimen_001_Tube_012_012_FITC,72h_Specimen_001_Tube_010_010_FITC,72h_Specimen_001_Tube_011_011_FITC,72h_Specimen_001_Tube_012_012_FITC
3599.2449,1812.5939,8.186449,2618.4998,9.931383,2588.0952,74.739456,766.4706,567.0634,7052.6304,-19.014956,3214.677,2035.2222,2395.0947,1619.425,1.2480271,1713.6228,2224.8975
3311.8843,1561.5487,1639.6461,3054.223,23.455734,2515.627,1922.1946,2166.913,1100.1582,968.75256,459.37964,3201.8835,1305.8337,3004.5752,2334.0525,10.418745,4636.0977,11.607625
1448.0691,2584.87,2083.7476,1680.2456,1590.6124,4923.236,636.4409,379.6846,1393.8757,2617.536,3310.2195,107.46089,2226.3235,339.87488,2197.759,-26.08647,11.121112,2449.9983
86.96418,1068.5603,1364.3105,1660.2164,2072.8086,1706.233,1130.6647,520.9301,767.29205,15.494629,29.356577,15.601427,1950.8047,916.55383,1461.548,5059.81,21.599133,0.50148237
2963.3743,984.30457,741.34076,1257.0363,2909.7373,9.014089,1600.7958,979.952,874.745,-8.675583,8.998986,2827.1836,1183.9099,1222.3647,2312.268,-1.0,3030.005,1465.8042
2686.6943,1738.4432,1874.5795,2182.5103,59.105843,2060.183,959.075,1155.319,25.64322,1254.2965,1222.6754,2612.5413,1465.0712,1777.4851,2809.7495,685.94885,2898.9834,3782.5662
2006.321,1854.3633,664.1648,35.251232,2038.9198,3573.0872,752.6638,1784.6453,6.558184,53.99497,131.72853,2677.1355,2950.5366,1559.1276,3.7925062,1535.0214,4044.4846,17.863281
2690.8276,3605.6655,1708.588,911.91187,1555.4883,24.032593,1738.2808,231.23314,596.9689,2361.6833,1897.8151,1936.9052,1564.6826,2920.1414,2256.8342,3.3459773,1833.4702,2394.811
68.51268,2168.4888,2340.2173,4172.585,1430.3799,13.21184,133.12318,687.76544,18.883097,2086.6572,2351.3057,33.154385,1444.0696,2082.5571,2059.4453,-9.507605,2340.178,2.3706272
1709.4298,2460.9912,2062.74,8.4705515,20.249315,2408.6555,1573.0768,982.7752,556.0149,1567.2258,12.720307,41.80462,1872.4294,2022.1272,1599.9939,1402.5115,1760.2921,-14.73498
2207.3853,2064.0608,211.17331,23.51602,3817.7595,1734.9938,0.8775377,44.351883,41.672832,7.475234,127.334885,16.861734,527.833,2437.3943,2089.2344,-0.035343647,3401.9385,3230.1104
1417.5398,2120.045,2218.2827,2095.705,3480.4824,25.439262,792.27435,1131.0757,627.00616,4141.109,-2.431309,1.4701319,2182.9163,2070.2788,1014.8377,-8.425698,2643.057,2470.9807
2587.8542,1290.559,1977.0968,3829.6663,1742.1173,512.52826,11.808702,682.8654,410.13385,29.276546,39.631496,4960.847,77.45337,1654.2124,1806.4448,8.554979,6470.8823,2260.57
1634.8656,61.226326,2793.387,2646.1323,1935.6367,58.441444,1236.2634,280.12314,43.481987,11.282326,16.519749,1940.4501,1887.6608,1663.1627,1139.3022,3838.8071,-2.4692903,0.8975707
2374.342,927.7297,2068.757,2936.703,6627.943,474.36752,1078.4714,1104.158,484.1859,3842.3967,2770.1377,2869.5261,1757.9105,1860.3589,1424.2808,2305.6719,17.745886,22.001337
2436.5227,2173.4421,2412.5652,1478.8281,1956.9535,1616.7358,785.67786,351.90216,510.13293,32.77529,14.4131,3168.8481,1743.3906,-3.8294618,1665.2013,2307.216,3409.224,18.825186
11.265971,2225.8542,1111.4843,1773.7313,1509.8326,1899.3259,1642.5121,1893.7899,1036.7079,1919.9681,10.228024,2000.4009,611.61536,1407.2904,2195.2117,4060.4246,336.0712,-8.510942
3637.2993,2032.9348,1968.6478,297.05548,3499.3962,3229.3452,804.80975,902.6,801.3552,23.674397,1344.0425,1160.0618,2371.2185,1407.1018,2888.6975,3885.399,1551.2219,2.8200445
2742.401,3874.5234,1683.3229,1455.3053,2552.64,3495.8699,550.0923,899.40466,199.22882,5336.9272,902.9636,4430.3687,2019.9296,2143.9968,2527.61,4141.0312,3.9339232,2273.5823
1861.9249,1854.887,2563.4758,2974.3755,15.078653,1736.1177,462.97208,765.69507,669.9653,179.776,24.387102,3114.6208,1381.1893,1757.3174,1626.6842,66.966644,1647.9701,-1.0
2599.5085,2343.167,2439.225,913.908,2279.8684,18.012833,1251.165,1327.4899,1282.7864,2314.843,716.54913,3804.6719,1874.1488,1795.7646,1684.5273,5.0305357,2079.5044,-8.136993
3948.5552,1812.6304,3161.4592,3176.313,1266.6653,579.145,11.096584,449.56927,1306.3483,4058.9858,8.351746,1237.9155,926.9604,1609.2152,1774.1136,22.071068,2376.2366,6.5068407
1383.0992,3666.994,3042.0066,1552.2319,55.909103,27.30344,1253.8949,295.19275,714.8513,13.998007,29.18996,3459.8303,1582.2954,1527.4193,2371.0222,6.5673614,2184.7764,1337.7
2112.5999,1754.5728,2087.2144,6746.977,31.647846,4277.8447,102.576164,371.43063,825.08734,52.05053,3842.1318,3009.271,1505.5203,552.8662,-5.590743,4436.0,16.243887,18.712717
2471.4412,1692.5563,3443.4338,72.469055,56.672413,1841.1481,316.8808,714.0473,557.9921,11.661555,3177.4773,40.11842,3724.7314,1099.9133,-5.835554,2480.5168,2203.0046,1.7205088
6.3172526,1715.5431,1954.1567,2152.9177,58.536823,1743.6123,191.56778,935.49176,711.4377,1121.0369,6645.3027,-2.0565238,2124.7483,2010.3232,2.7331383,15.42914,876.97064,3262.6877
89.72394,1286.9962,2188.372,36.199974,2159.3865,31.767582,445.79254,309.6947,6.9787326,5184.3267,27.030241,4.949899,2472.982,1804.8412,2189.3372,1638.7141,2772.7805,-3.7664893
111.436295,101.095116,1895.4827,5084.596,47.313217,3811.1091,630.1553,678.1825,701.387,1965.9362,37.15979,719.6931,1996.2622,1989.6505,1715.6693,46.67749,27.32568,1.3432791
2245.9465,1144.0873,1848.6196,62.931736,2145.7363,2247.862,1040.5128,899.0513,82.47068,12.171509,3108.726,1992.519,2920.8235,3015.8135,2939.901,999.5309,1643.2705,1183.9629
2542.2065,820.78973,1386.3892,2021.3383,5541.9517,3105.2327,44.935734,1488.9061,105.5399,0.31052983,1218.5145,2298.394,1885.9875,2238.96,1988.5586,3593.185,3775.2769,4650.063
2263.846,2473.5427,1218.0326,2425.3828,1450.7648,3313.4062,959.46344,84.100204,1010.0691,3225.5674,-14.669129,1760.7583,1503.8535,1427.3835,1494.5524,133.01538,13.97443,5283.8535
1741.1989,1878.0525,2430.9243,5.278547,102.685326,0.8827418,879.082,1099.3824,1103.6995,2675.455,1188.1476,3087.355,1974.2262,2157.3445,497.96338,11.086232,7.663315,1850.365
2663.6926,965.621,2154.0522,64.97512,696.96954,1923.2523,992.7021,389.3714,749.99274,1178.0126,5015.581,4078.8499,1589.3665,1679.5414,1755.6123,3274.437,1234.4282,5727.7974
2605.2456,91.59109,1489.0458,3257.7952,1363.7849,2446.8613,1472.2914,822.4826,975.3153,25.293549,2959.085,-1.2594626,934.87054,1740.2211,1658.6364,4.8127794,5469.6606,3.61346
2267.9321,1264.8209,1902.4629,522.76105,2398.8076,38.55522,70.07975,1069.6332,547.7604,4.461929,3368.7937,2.0028467,1938.5387,0.68474805,1209.225,3408.2566,1793.4983,13.733271
4725.699,58.305565,2170.522,35.420246,39.574333,1536.4032,820.61273,1361.203,1179.1781,2683.2163,928.7974,1321.5082,1472.6409,2109.7036,1384.891,2928.8718,2273.4158,8.624996
1671.6075,2029.7413,2700.9924,1742.5303,2112.5308,8.869471,1911.8441,586.2167,765.5119,3111.468,3329.3113,2807.254,2297.8215,2277.068,1697.0421,16.52358,1777.3821,88.49711
2256.2168,1114.9346,2388.605,858.2016,2830.5967,2086.7256,175.6598,334.03818,2157.0857,3786.1926,2928.4392,-0.02117902,2051.1746,1907.186,2232.2534,13.631187,1879.8406,6.099121
2224.202,43.821995,1542.4401,4211.5923,2291.97,1731.3958,1589.3492,1365.6045,1164.7505,2700.5125,1350.9435,3109.82,2751.8645,1403.8358,1951.3052,4003.5608,2232.3787,16.820745
4132.476,1555.1132,2363.523,49.074764,20.346592,1843.2756,839.5434,856.11743,5.3325725,3586.6636,4664.108,566.8651,1701.4808,652.41284,1747.2375,823.9393,3849.5598,4.4604883
1458.09,3389.5251,3436.3455,2905.925,123.496376,2776.9248,122.01373,9.465098,306.6056,2483.3774,-1.3913968,3846.3728,2302.4456,3402.6062,1.8496072,1295.4626,4109.77,7.0446157
3626.444,2002.3617,3354.3408,26.68886,89.186195,15.838722,181.48076,22.31731,831.83246,835.2515,16.010115,2003.0339,82.08217,2361.1235,1579.2865,1986.7208,288.2743,0.3811506
2755.6152,1349.777,20.986185,68.105576,819.169,4605.2,786.1785,1637.623,1049.8678,2586.6003,2504.867,3603.5957,1176.279,2069.9766,2170.213,18.141048,3354.2134,1192.5251
3208.727,3528.82,5.1526194,1664.2932,1546.9849,163.917,1753.8165,731.1758,1445.2241,5045.129,-4.644272,0.068042636,1919.7943,1048.3936,2229.6218,5385.999,586.1394,3989.4133
2021.2113,2140.6365,2420.4478,181.5852,1893.3113,3416.912,587.92914,363.48135,576.2747,3837.9487,17.833061,-3.1990194,1894.9175,1011.8932,1846.308,1602.5455,2581.6821,2296.5273
1596.4131,2709.8577,1967.0188,1668.929,1898.595,3287.1287,3529.4104,220.14427,1394.428,3743.6953,-6.988949,11.06973,3119.2065,1810.9423,1708.9502,3215.2588,6751.56,14.008315
2051.082,1481.6587,1494.2925,58.48214,53.163406,2201.9211,378.06808,1967.0055,370.5558,4013.6487,1974.942,3332.4192,1050.927,1918.6571,1619.3373,12.010591,2547.7478,161.99094
268.06656,2780.2002,49.843735,28.994377,130.8473,1261.8403,714.1053,717.9037,1460.9773,2932.911,2170.524,3.5511427,1650.7471,1060.7666,2231.6462,1735.1335,1854.921,0.54426885
2679.3137,68.18394,2445.1506,2127.1182,18.385838,2630.6794,386.43713,682.3655,171.30681,-1.5773579,118.958496,2289.2598,1847.2313,3169.379,1004.47296,1263.1172,7.386382,0.8117471
3036.6846,1921.6392,218.13475,2009.6185,965.6255,50.243248,59.736523,17.523163,477.45355,5012.204,2143.4565,3924.9897,2856.6345,1996.7551,1832.3982,1879.5815,13.445455,3321.3127
3126.3457,2926.8535,1906.1372,2220.5178,35.863983,2107.95,792.9426,435.10413,1108.6932,6491.0327,-3.7124753,52.953384,2315.71,1614.0034,0.024059415,4136.5166,2053.2004,568.6196
2682.2065,1753.1013,13.053371,407.38275,2317.948,2208.7388,410.38358,11.117103,1282.0596,3144.6226,-8.291769,328.56476,2416.604,1981.1726,2149.1028,17.057013,10.916374,42.262947
33.167587,1782.823,2142.1663,56.46727,1603.1895,3137.304,518.8509,461.067,1049.5819,3938.2578,835.9491,3157.3457,978.3645,2021.0857,1279.1693,1918.0302,894.195,2.3773632
1460.3759,1613.957,1912.5591,4270.141,2583.1096,23.766172,529.6665,349.72696,285.23523,-7.2133675,2979.311,20.67672,1789.7152,2138.7559,1865.7377,3.5727372,1329.9923,18.944588
1655.8735,1913.0398,2072.3777,2336.2844,991.0304,11.775068,342.40256,2233.3677,29.883638,4349.6724,817.93384,3422.9045,2766.5476,1469.5262,2840.0718,8.148553,4.5959253,2655.0515
3416.8904,1500.5809,2054.8845,1541.3572,1712.1548,2697.7192,1530.6267,694.2205,1073.0188,3805.5989,9.46808,-5.4949203,1018.7788,2751.0776,1514.7269,12.996988,-6.286221,2838.0427
2439.2458,1761.8324,42.73604,2372.5686,3715.3335,2126.1187,66.3867,172.80493,38.668385,137.804,2822.3503,2193.6873,207.52689,7.321617,1284.8,3052.1567,2.7497451,8.437882
2730.4175,2520.0017,1813.061,1527.5289,788.9461,20.734097,707.6328,1394.5175,1051.9087,46.005898,167.04417,341.6539,2472.2793,1802.3817,1566.4695,8.33916,2754.1746,1492.8834
2588.1035,59.08789,1682.2013,2731.0479,2322.2446,3717.4573,159.7926,192.078,335.26282,11.235081,2016.645,1554.0637,2069.5308,2177.4268,1838.3516,4605.4136,19.582975,5935.948
1833.5375,3676.5457,2345.6128,103.27439,83.46856,49.58335,8.522007,7.670431,871.11194,3552.3677,-3.9409368,3316.6501,1482.5381,1589.1615,1838.2463,143.72784,19.034353,3.610776
2556.9053,1072.0247,1662.7449,2521.9695,2347.0544,85.43468,813.1714,715.30695,1477.6562,43.736626,4.6424785,10.348286,1459.6335,73.15219,1299.9537,5173.626,1022.20966,-8.769873
95.538925,1705.4297,2556.0762,26.005447,69.47654,2103.3064,1004.83624,442.09238,885.579,2151.372,55.906178,1807.6797,1808.7539,1327.5177,1566.5446,1335.0656,1607.3667,1.884501
2642.3228,1317.1729,219.83092,2780.9578,1343.2786,43.28656,2572.7688,747.6022,1257.891,2591.9631,2765.7366,19.381552,1762.3857,13.065282,1995.7003,-14.194119,2282.5469,2290.8274
1558.7256,3884.2422,1660.7463,2134.6135,42.608322,389.7607,37.700974,2228.9167,545.8383,23.606964,1761.2615,6588.6074,1442.3168,1617.1287,2043.185,890.6702,-13.71196,8.51461
1800.516,1607.4546,591.51575,2129.9932,44.934864,5281.544,847.8884,521.4503,352.67136,2697.8386,2768.3767,3025.9895,2213.7585,1000.01447,2062.132,2192.7822,2147.967,0.013132215
1809.7839,1895.8118,1777.6266,1740.6315,1433.619,23.77983,513.3963,590.46246,588.2864,36.78153,782.51715,-3.4947145,3494.128,2607.3933,1810.0786,835.9049,273.5166,1810.95
1957.6995,2365.0898,-2.6010494,2026.5347,2222.97,3057.8618,10.646368,52.29013,587.1085,47.284634,2708.6138,404.80103,674.9656,780.396,2259.0525,6309.939,3285.684,-0.42319775
89.63468,2702.0469,2708.4524,2569.4612,2978.8875,72.503944,897.17316,353.0005,100.6342,2576.4878,4246.9834,7.422797,1713.8665,56.847157,1643.5791,720.35986,2390.6577,2995.2703
2114.8064,1629.6726,1342.6132,2181.7017,3326.4348,1396.7687,1851.9167,1116.3802,1356.9358,125.51568,2299.3806,2303.2112,2282.6487,1040.7788,953.9721,-3.905892,5279.299,2639.1274
1783.8304,1365.7916,4081.5488,1893.7603,28.380085,2540.9219,1509.765,647.39136,892.9542,30.856218,2187.6426,3413.0994,2105.1086,1650.0804,1991.0494,3424.092,-14.826134,1.3790536
1443.8187,2508.1125,75.14025,82.26236,486.38846,19.677002,911.02484,832.3234,1483.086,-5.4458275,3535.032,2702.8655,2234.1492,1133.4172,1654.8464,33.036407,3777.88,12.006253
65.67987,2271.9446,2000.2504,1538.9678,2433.507,2335.0952,1005.4466,950.0594,12.279445,12.905449,2702.1484,11.442933,2616.543,2872.112,1496.079,5579.4937,908.30426,-4.533839
2229.0605,1966.0254,1772.746,1190.9425,1954.0161,3599.792,45.82499,18.394798,392.1568,2241.3467,1761.1624,2436.8735,1506.8438,1827.8842,2117.678,8217.927,1025.9176,3413.3774
2250.2605,1752.5475,2341.0437,93.19958,2120.8352,20.405085,2915.1768,6.881327,47.77761,2476.886,4512.688,2753.9727,1929.5869,1738.7887,1630.3622,1517.3867,3755.099,-17.136866
2640.3528,1634.5171,144.99481,1336.1381,2132.0293,2271.7322,554.05536,975.29565,909.15967,1300.6516,1562.3246,0.4366374,3109.5447,3178.6829,-1.5897443,2574.8923,22.635574,1656.7346
2268.7332,1842.4618,1961.1815,3195.4106,15.79475,19.948788,1334.4167,588.06964,1022.2227,2669.4473,24.17642,1741.8201,296.35983,1088.1609,1831.1998,-34.22482,1380.6133,2759.5642
3163.612,1850.9132,3128.206,2588.1965,3596.7332,2888.1982,118.71558,42.345787,188.86809,-13.38865,2239.3645,89.70215,159.24945,1447.1196,1731.1259,5946.475,140.59952,2837.477
2090.4338,2695.614,2343.886,2177.6006,3183.2583,3188.1338,33.274483,1688.8284,923.04517,2449.9255,12.677286,4216.857,2324.694,1861.7161,1444.2576,2937.5686,-12.929811,708.442
-0.1743412,2032.3136,2959.6328,70.7104,1615.3335,2044.168,838.3805,743.6196,793.1929,1981.6998,2.043634,12.48055,1320.2917,713.5296,1458.4862,1317.0785,2880.4617,3096.3286
1185.7059,2291.7207,1886.4761,13.948472,2917.2322,133.24425,832.54456,1800.5408,792.9602,143.61179,3967.4602,2876.2449,935.2921,927.724,1649.1526,4531.4653,3036.8577,11.179771
2968.4749,1279.6758,1867.8828,740.4889,866.539,2074.5435,722.808,1274.8728,158.73958,3565.23,3039.0276,632.0706,1703.0055,1905.8593,1735.7594,3.4656487,228.98077,12.356134
436.66367,2244.3616,1330.5123,2293.2017,79.39151,2289.5156,854.3355,311.29138,994.0989,-8.829224,246.20921,2635.1917,2339.085,2308.2163,2397.0764,3417.595,204.4641,2.4273095
2011.2336,1347.5856,2140.6335,3663.13,10.780896,1594.6343,889.0406,754.15594,510.16833,30.644302,97.194305,27.385212,1963.201,1447.3892,822.8691,1482.6454,3015.0356,12.061614
3776.2283,2711.6997,1833.6266,9.017608,1313.4727,2.6051977,300.97238,293.36478,1195.0092,4436.571,66.71871,4826.914,843.2197,2026.2722,553.07465,1230.2196,9.847976,4665.409
2857.465,1676.165,1362.5135,27.914366,14.98828,302.9419,428.26813,931.80884,710.83563,98.63892,1541.0719,4146.0273,693.8309,2455.3071,1482.3757,1022.9042,1202.0858,4419.0474
4740.73,924.1474,1844.6199,36.2673,239.62617,16.86652,755.12146,967.9719,472.16205,4026.6511,2435.018,40.780018,165.78853,1789.0769,232.31932,2255.7275,3497.7844,-2.9777515
2583.5156,1975.9823,1098.0538,540.0883,2692.4185,1427.1763,1233.3011,1085.714,1100.5487,2947.1836,-7.9979796,5.3236227,740.61804,2012.241,2103.6672,2159.6113,2779.7087,-1.5465403
204.49002,1968.1599,2656.062,6.851125,2366.4783,8.839971,134.01398,1610.4133,903.7266,2267.8198,-1.6725235,1070.6835,1398.8855,905.1776,1241.4352,2.3219864,3009.6372,1.3301785
4076.3464,2125.4373,907.02563,288.39618,13.525705,1249.7112,701.91473,910.65607,652.899,4000.3513,6.2014947,2075.6733,1757.8241,1099.1104,1700.4807,3951.0679,3108.016,7.9701166
2062.0354,3238.5952,995.02844,24.024597,47.95428,13.666739,1467.2446,481.17255,1002.2015,2462.4968,17.029835,2960.8606,2236.0935,1111.4297,468.67105,5.6768017,2258.0332,1.3217998
2514.2107,2378.0916,2160.2434,2472.6743,1867.7625,10.042822,148.8096,715.41223,9.022741,41.387905,1181.6938,19.394472,-3.0991473,706.6385,1444.3636,1819.7877,784.8492,33.549847
1805.2174,1542.2351,5.615146,1841.4404,439.79166,3011.0022,978.208,129.25557,701.0378,3480.39,2987.0527,1870.2903,1909.9286,1983.2627,1801.038,1461.5844,164.17924,-4.1554995
1899.2714,1264.8359,2081.3367,1892.1715,1854.957,2600.506,2182.9207,976.06647,26.550444,5804.524,1779.7614,2193.8396,1626.6604,1768.5917,4.4475503,2719.5337,2918.3958,20.001274
27.797607,2325.1008,2924.0872,1305.2736,2057.7183,1141.6293,672.8677,1085.8309,859.3752,-4.3881135,2265.2998,2208.8022,1882.1063,1872.0088,1924.4492,1314.3759,-9.5250225,6.8496194
2369.2043,5244.0757,1435.2439,1780.5553,3398.539,5518.0356,1115.3064,1033.9053,838.6535,-14.515997,-6.766825,2482.1504,2502.7761,1358.5671,1512.7446,1136.3079,2138.5505,7.791297
2907.2153,805.6369,90.84433,2564.7524,53.428635,2859.7534,339.04562,509.8724,114.51555,3824.2202,4308.409,3789.7446,2083.7158,2042.8859,2267.1648,241.53493,6.121671,2893.4646
2043.2373,1394.8894,1441.2771,161.35738,2836.4314,7.6809826,83.316574,900.51996,595.03436,1961.0574,1562.6017,1524.6296,2145.4758,1973.6924,18.224968,109.68366,1394.2921,4041.6519
2523.489,39.855415,52.03148,24.915117,52.54156,1358.0316,-2.1794887,45.8214,912.2717,2.990796,2611.2244,4849.802,1087.9979,1908.1282,2276.8542,3331.7412,9.722466,3128.7039
42.03052,1571.7396,3222.241,5276.18,417.5486,1302.927,1141.9259,815.5027,1366.3413,3898.3948,-26.743023,2.5066128,1725.7732,1640.9326,1660.0891,1801.0823,24.716125,-3.791555
3206.0178,3970.6584,167.16045,2187.2646,2109.7896,2024.9376,3578.0435,940.249,888.93335,2150.386,9.003985,26.790005,490.68845,1530.7333,1227.0046,2539.1184,3987.8079,3831.4067
2960.593,0.42393374,1781.403,1056.7671,11.164734,2035.8071,757.71643,1105.2546,2321.2742,3395.8113,1574.9629,1625.7721,2095.9792,2118.9778,2320.091,971.66315,4656.6514,3523.31
2048.1726,1646.1478,2409.756,101.31411,16.498983,1878.7688,1547.1414,738.5007,977.3487,2412.8306,1692.5757,5503.4385,1433.1617,1975.8826,1315.6016,1157.3367,4920.0225,2.4822037
1537.0559,1804.8395,2568.846,74.07089,3533.8584,19.19701,380.39072,488.9788,761.1511,2406.2363,15.191103,219.04211,1359.9966,2264.8901,3.9337773,1928.6676,51.93293,4314.6494
2546.163,1819.6038,2583.5215,2418.5906,1504.7544,17.04315,751.3393,660.22815,696.9203,2331.5488,13.4783745,1516.0802,1731.8297,1832.7275,2406.3325,3293.725,2729.5962,4869.878
1355.1725,2375.3892,4.9822874,2432.921,3870.5322,109.69307,771.5143,460.43317,1947.1351,20.264664,1332.9045,9.38009,2192.1536,854.5047,1163.846,1617.171,242.72588,304.8984
1532.6528,1868.6942,9.483094,1917.8005,67.153854,1460.0638,48.17557,908.77795,1508.9718,1709.8323,38.9793,2190.6213,1366.1437,875.7354,1992.3136,-15.757926,42.918644,3692.8904
9.795252,2268.5664,1853.3168,5.466763,3.4251795,16.93659,56.339825,845.3648,213.57115,4317.7725,50.337936,2331.44,1753.5182,1735.9955,1713.0625,5279.6035,3305.6396,2495.8308
1656.2048,1001.64154,2016.4355,207.65277,2987.5867,1432.3114,978.6313,75.081024,11.163098,2187.6084,31.095806,7.3214016,1094.7083,2109.859,1949.5663,2.702355,1589.4763,24.684177
2604.1624,3408.1543,855.23035,19.729668,1603.7823,1538.7068,1017.7285,16.853374,1724.7991,1157.2415,2605.8892,2059.185,2280.6436,945.8259,2632.778,17.419256,1816.0981,2671.6704
1976.7388,3606.1755,2152.9368,79.86522,63.554115,2013.4423,959.21954,953.4218,27.918684,6874.6333,3990.4265,17.346075,371.79654,1987.5997,1643.2876,9.757704,4.568893,4.4448314
2239.4873,2655.2834,2506.312,63.490944,1355.4901,1758.9187,878.56775,425.94742,799.2726,917.99817,1702.8752,1861.3223,2494.4146,2581.5486,1790.7062,10.196596,3625.3472,2382.777
1860.6039,1408.343,1366.3413,3242.1892,2305.1128,2453.2915,584.63556,284.2165,1006.8098,-18.207405,0.9225168,4897.671,997.99335,2469.0845,2195.953,24.062874,10.194514,-2.2760594
1763.6736,2350.024,1861.2534,44.148857,13.589329,2279.864,344.63562,746.837,984.2038,2203.9553,9.852068,2021.1405,1799.6237,1142.0447,2835.0225,1222.5552,1482.1547,2348.176
2116.292,2683.8357,1392.6827,2312.7534,69.55472,8.207799,1176.7004,1118.3223,465.58786,42.570633,840.46765,3498.1448,1301.2892,1012.10443,1829.5131,2027.6296,507.6787,16.927134
2068.168,910.38086,2170.7188,664.7852,16.312754,3340.2502,900.1593,437.2098,10.026026,3835.802,3362.197,14.457382,1627.5978,1695.0553,1781.3982,9.336211,881.3679,48.199856
2499.4473,1981.3405,686.62714,2213.3442,2231.47,1782.5825,986.9342,481.2616,1231.8622,16.411764,19.665432,815.9297,1.3279505,1233.328,0.89737546,4747.764,10.387692,13.620828
1950.4574,1645.2378,86.51515,1971.5876,73.859146,3560.4446,623.5964,379.08224,10.779434,22.258574,3935.7654,1368.1064,1691.6705,1727.5999,983.8148,17.632595,3.1754336,467.05426
3156.1025,1844.753,1125.1818,1632.3649,19.658867,982.6251,1483.8202,168.40019,1095.9247,2645.3738,1835.0724,11.552436,1477.8213,1756.9801,1234.2294,1233.7334,41.474735,1790.3231
4476.1865,2742.6265,1166.409,141.85394,1668.8955,7.3575764,976.20276,628.24194,1291.5818,3228.9849,1317.5411,9739.543,2097.667,1544.7784,1215.1055,50.913498,2509.321,4.7934575
2041.6632,2955.8064,1976.5151,96.38914,1868.4337,3316.6992,975.96387,724.04956,10.566369,1322.687,264.50226,-6.391849,1957.078,1018.37256,1746.4585,2335.5195,127.78476,10.35728
2634.781,-4.0678,2955.094,4193.137,149.90907,1648.5294,1080.4445,595.3791,243.53145,3044.721,2522.0784,19.509016,1785.8593,1586.9064,1993.7317,20.912992,2358.2961,1326.793
2491.4878,2235.1362,2117.5198,30.271269,41.260117,4043.1162,711.7681,1042.446,1004.78485,23.898933,742.28546,8.841533,1372.13,1257.0002,1198.5928,16.043465,3057.337,3091.9624
1595.9933,2299.4353,1352.5153,599.0188,2322.5144,1522.7505,722.998,566.9151,900.33246,3045.5413,1916.4252,2649.7651,1729.3711,1861.3257,1373.6044,1519.7839,5.0398083,4.486545
1801.473,1482.861,1996.5725,1266.9752,3883.9531,-2.4332664,1191.7378,-1.7235801,39.71378,4956.8237,2562.4756,3.1316342,-1.0,1655.6686,959.08765,1269.8903,5984.704,6474.5513
2336.7656,1544.4269,1713.7947,404.07416,1311.7871,-16.163597,1006.2245,1946.9987,614.40625,-1.0,228.77725,4.7790527,1573.4655,1672.72,-2.436918,1030.6635,4.0675654,16.576035
1829.6381,2145.7148,1737.6602,2585.594,281.6037,104.32474,965.4994,779.6932,33.028675,3093.804,1000.88617,4223.6865,1543.6394,2174.245,5.9112678,3903.9543,2.2493904,4031.8108
20.29771,2453.979,-2.0537052,610.8192,26.492321,1313.1394,13.511145,689.49347,305.0398,1873.6013,360.4066,903.8875,35.93516,822.86536,3516.0698,-30.294737,1068.1671,2.179628
4148.4873,810.2861,2453.8262,1663.5048,976.42804,1314.1245,708.90247,-2.09022,808.25867,1910.4286,76.01181,4034.4463,-6.6895084,2443.6921,3276.2778,2534.8108,2760.006,-1.3195351
2622.7742,2357.654,6.05078,1682.8005,1538.1484,2198.6921,1056.1028,569.85913,732.789,1839.691,3480.1443,3050.2825,2100.6128,1787.6418,76.36345,182.80774,1969.0591,3579.0005
2243.947,1893.0751,1628.8715,757.5622,2738.6604,123.03606,100.027405,402.47284,820.13043,1606.274,2240.7998,3406.8662,1557.824,1959.5952,2546.555,2067.0115,10.708301,-2.6197228
2229.3315,2444.5461,75.71463,32.97693,320.11612,2050.4722,1342.2593,676.70996,783.7998,3293.6472,555.082,6144.7173,3944.6758,1226.4169,1955.8043,736.9679,1280.2513,1237.0619
3546.8433,1462.0226,19.908089,2167.894,2978.288,14.545699,1268.1184,698.44104,1344.7115,2588.7131,26.131243,205.47049,2126.4084,2113.747,2321.311,9.881101,3718.697,-5.8567934
2053.693,27.396324,385.66934,6006.4507,1685.8945,52.39683,232.10818,670.677,4.153728,7.3122587,18.306181,12.13653,1645.9227,2356.0557,2145.895,2258.532,4223.334,4.3903165
2536.3923,5.979589,1876.0087,2442.2695,196.3489,1196.6338,723.7485,505.57343,76.15241,57.21748,2452.4175,9.873375,2184.8865,2234.1943,1880.1014,-16.27237,653.6563,1524.2388
2688.2185,1879.0602,1223.227,16.214298,4019.3235,17.870037,1486.4438,1137.6494,940.4393,1798.4722,-3.7124755,1636.465,1400.0767,1377.4526,44.155838,10.6423855,4727.9014,9.984429
