time_point,tube,filename,x,y
10h,Tube_010,Specimen_001_Tube_010_010.fcs,5815.815815815816,0.021551486549469163
10h,Tube_010,Specimen_001_Tube_010_010.fcs,5825.825825825826,0.03016510447846235
10h,Tube_010,Specimen_001_Tube_010_010.fcs,5835.8358358358355,0.016290765615400306
10h,Tube_010,Specimen_001_Tube_010_010.fcs,5845.845845845846,0.011449102178861446
10h,Tube_010,Specimen_001_Tube_010_010.fcs,5855.855855855856,0.03520789875380353
10h,Tube_010,Specimen_001_Tube_010_010.fcs,5865.865865865866,0.057879009960627816
10h,Tube_010,Specimen_001_Tube_010_010.fcs,5875.875875875876,0.03909338285287452
10h,Tube_010,Specimen_001_Tube_010_010.fcs,5885.885885885886,0.012662430327079892
10h,Tube_010,Specimen_001_Tube_010_010.fcs,5895.895895895896,0.013914922048214554
10h,Tube_010,Specimen_001_Tube_010_010.fcs,5905.9059059059055,0.02907796153360959
10h,Tube_010,Specimen_001_Tube_010_010.fcs,5915.915915915916,0.02422040927415652
10h,Tube_010,Specimen_001_Tube_010_010.fcs,5925.925925925926,0.007419244800423007
10h,Tube_010,Specimen_001_Tube_010_010.fcs,5935.935935935936,0.0008416276520060698
10h,Tube_010,Specimen_001_Tube_010_010.fcs,5945.945945945946,0.00029369674641190524
10h,Tube_010,Specimen_001_Tube_010_010.fcs,5955.955955955956,0.0034581567045721437
10h,Tube_010,Specimen_001_Tube_010_010.fcs,5965.965965965966,0.016960712002992893
10h,Tube_010,Specimen_001_Tube_010_010.fcs,5975.975975975976,0.03122205198314078
10h,Tube_010,Specimen_001_Tube_010_010.fcs,5985.985985985986,0.02722506770856653
10h,Tube_010,Specimen_001_Tube_010_010.fcs,5995.995995995996,0.0287000014421802
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6006.006006006006,0.029703931314448886
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6016.016016016016,0.013920723162775267
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6026.026026026026,0.009002889673501062
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6036.036036036036,0.023608347794786665
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6046.046046046046,0.031054970236312325
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6056.056056056056,0.02510822028279434
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6066.066066066066,0.036141525131558695
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6076.076076076076,0.051804078575341715
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6086.086086086086,0.057470859092475284
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6096.0960960960965,0.0471291724556654
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6106.106106106106,0.022050922159979277
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6116.116116116116,0.009928053020574333
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6126.126126126126,0.02540603672281262
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6136.136136136136,0.049305580790832096
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6146.146146146146,0.04683102525086205
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6156.156156156156,0.021275727603098458
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6166.1661661661665,0.004337424367500549
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6176.176176176176,0.0030564448564134677
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6186.186186186186,0.014959623285869566
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6196.196196196196,0.02997783575194705
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6206.206206206206,0.02207109759039778
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6216.216216216216,0.005968483375157098
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6226.226226226227,0.0006855261528236487
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6236.236236236236,0.0017263713062339776
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6246.246246246246,0.011442140378186057
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6256.256256256256,0.02821982741307602
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6266.266266266266,0.026162820202500842
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6276.276276276276,0.014813038635320169
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6286.286286286287,0.02369887888651678
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6296.2962962962965,0.029811753369412435
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6306.306306306306,0.01435552271021682
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6316.316316316316,0.002620011415882953
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6326.326326326326,0.0016759762629429884
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6336.336336336336,0.010661240525716405
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6346.346346346347,0.027604650924980212
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6356.356356356357,0.026268526881798586
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6366.3663663663665,0.009659112369350683
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6376.376376376376,0.007368688302570986
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6386.386386386386,0.030281438032435888
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6396.396396396396,0.05784180988967346
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6406.406406406406,0.04369377685557951
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6416.416416416417,0.013157556938080095
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6426.426426426427,0.004101428733983165
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6436.436436436436,0.014678330393196735
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6446.446446446446,0.03142608008033579
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6456.456456456456,0.033493146445138004
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6466.466466466466,0.03410002215754126
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6476.476476476477,0.02657333276359353
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6486.486486486487,0.009201552635864552
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6496.496496496497,0.0052323102384234975
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6506.506506506506,0.020805321773336095
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6516.516516516516,0.04518495090247503
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6526.526526526526,0.04877690203433172
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6536.536536536537,0.026676121323749667
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6546.546546546547,0.006514902631749232
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6556.556556556557,0.0006351746709537146
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6566.5665665665665,0.00013452491107393712
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6576.576576576576,0.0019313341445488655
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6586.586586586586,0.012297165670326664
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6596.596596596597,0.02875427618926094
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6606.606606606607,0.024687612417463478
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6616.616616616617,0.007782782984579179
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6626.626626626627,0.0009008865484169252
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6636.6366366366365,3.8381600551877e-05
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6646.646646646646,9.249569287039288e-06
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6656.656656656657,0.00029970884979852526
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6666.666666666667,0.0038119942726365214
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6676.676676676677,0.017804229479530555
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6686.686686686687,0.0306082998386693
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6696.696696696697,0.02083768414277758
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6706.706706706706,0.017085431233214942
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6716.716716716716,0.040661908331761996
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6726.726726726727,0.05533802973514495
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6736.736736736737,0.033491897754440066
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6746.746746746747,0.008645868073765493
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6756.756756756757,0.0011570652643846974
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6766.7667667667665,0.0035540547022130478
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6776.776776776776,0.018114933838138534
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6786.786786786787,0.03958045167587828
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6796.796796796797,0.046304253767477176
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6806.806806806807,0.03249287729227297
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6816.816816816817,0.011121051370648977
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6826.826826826827,0.0015323723976772704
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6836.8368368368365,7.935505417542883e-05
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6846.846846846847,1.5172015969527187e-06
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6856.856856856857,1.0664514403439525e-08
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6866.866866866867,2.753272776937522e-11
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6876.876876876877,5.766558778814821e-13
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6886.886886886887,3.8109059476253634e-10
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6896.896896896897,9.68578830884888e-08
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6906.906906906907,9.039010794227524e-06
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6916.916916916917,0.0003097319569474231
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6926.926926926927,0.003896999116812597
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6936.936936936937,0.018003368779686998
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6946.946946946947,0.0305391135873125
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6956.956956956957,0.019021215080929986
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6966.9669669669665,0.004350100242185611
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6976.976976976977,0.0003652914040723907
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6986.986986986987,1.1263122818243687e-05
10h,Tube_010,Specimen_001_Tube_010_010.fcs,6996.996996996997,1.275138523515987e-07
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7007.007007007007,5.300722788438829e-10
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7017.017017017017,8.09080991444004e-13
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7027.027027027027,4.534486181886607e-16
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7037.037037037037,9.331325672654466e-20
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7047.047047047047,7.050790174172288e-24
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7057.057057057057,1.956191707792686e-28
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7067.067067067067,1.9928023013364257e-33
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7077.077077077077,1.2538542380949062e-37
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7087.087087087087,2.543803888529632e-32
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7097.0970970970975,2.0147321727177e-27
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7107.107107107107,5.859090359292432e-23
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7117.117117117117,6.256367471222928e-19
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7127.127127127127,2.452977034741689e-15
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7137.137137137137,3.531375459146325e-12
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7147.147147147147,1.8666955249967967e-09
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7157.157157157158,3.623116154937318e-07
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7167.1671671671675,2.582083057259496e-05
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7177.177177177177,0.0006756742028289213
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7187.187187187187,0.006492076776590405
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7197.197197197197,0.022903884024998048
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7207.207207207207,0.029669744341375714
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7217.217217217217,0.014112296936265157
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7227.227227227228,0.0024650266507538717
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7237.237237237237,0.0001829436730792021
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7247.247247247247,0.0006614356729019854
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7257.257257257257,0.0063814585823982126
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7267.267267267267,0.02273408851282804
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7277.277277277277,0.029738325001901836
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7287.287287287288,0.014283500083337126
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7297.2972972972975,0.0025190219932496273
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7307.307307307307,0.00016312046708295448
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7317.317317317317,3.8785193781918885e-06
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7327.327327327327,4.072986695125472e-08
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7337.337337337337,1.0584631786566605e-06
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7347.347347347348,5.987597605584765e-05
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7357.357357357358,0.0012438075090819916
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7367.3673673673675,0.009487087870236211
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7377.377377377377,0.02657001815405855
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7387.387387387387,0.027323099182565428
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7397.397397397397,0.010316853069904115
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7407.407407407408,0.0014303545826335256
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7417.417417417418,7.281474909766222e-05
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7427.427427427428,1.3610503213317312e-06
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7437.437437437437,9.341318648374721e-09
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7447.447447447447,2.3540808297014697e-11
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7457.457457457457,2.178280150114133e-14
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7467.467467467467,7.400912617845246e-18
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7477.477477477478,9.232854648268951e-22
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7487.487487487488,4.2292747546172966e-26
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7497.4974974974975,7.113363150199879e-31
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7507.507507507507,4.3930206122080394e-36
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7517.517517517517,9.961636277707215e-42
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7527.527527527527,8.294793104364003e-48
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7537.537537537538,1.2434853338416312e-45
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7547.547547547548,1.051976958486805e-39
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7557.557557557558,3.2677661369445543e-34
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7567.5675675675675,3.7271329767286807e-29
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7577.577577577577,1.5609104459475698e-24
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7587.587587587587,2.4002709314842118e-20
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7597.597597597598,1.3552572013412813e-16
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7607.607607607608,2.80971558895708e-13
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7617.617617617618,2.138859109937801e-10
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7627.627627627628,5.978347756199141e-08
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7637.637637637637,6.1356326471853254e-06
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7647.647647647647,0.0002312153722639723
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7657.657657657658,0.0031992872776278004
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7667.667667667668,0.01625432551187122
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7677.677677677678,0.030322419092589974
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7687.687687687688,0.02077006800459984
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7697.697697697698,0.0052238556837475554
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7707.707707707707,0.0004824181088038801
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7717.717717717717,1.6358188656836004e-05
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7727.727727727728,2.036695025631279e-07
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7737.737737737738,9.31099240134285e-10
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7747.747747747748,1.5629501307637878e-12
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7757.757757757758,9.633263715480134e-16
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7767.7677677677675,2.1801228017987926e-19
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7777.777777777777,1.8116222431236022e-23
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7787.787787787788,5.527560578032227e-28
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7797.797797797798,6.192678828443484e-33
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7807.807807807808,2.54743306791514e-38
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7817.817817817818,3.847744151471624e-44
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7827.827827827828,2.1339722658398174e-50
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7837.8378378378375,4.3456078652067545e-57
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7847.847847847848,3.249312469389097e-64
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7857.857857857858,8.920960151645809e-72
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7867.867867867868,8.171200371934807e-78
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7877.877877877878,6.307166076508447e-70
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7887.887887887888,1.8074577155344623e-62
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7897.897897897898,1.901871649820803e-55
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7907.907907907908,7.348072671281291e-49
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7917.917917917918,1.0424251005996853e-42
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7927.927927927928,5.429945330732106e-37
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7937.937937937938,1.0385447947054468e-31
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7947.947947947948,7.293469799678483e-27
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7957.957957957958,1.8807121231277113e-22
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7967.9679679679675,1.7806954068829026e-18
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7977.977977977978,6.190648307516491e-15
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7987.987987987988,7.902450889405262e-12
10h,Tube_010,Specimen_001_Tube_010_010.fcs,7997.997997997998,3.703963157306498e-09
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8008.008008008008,6.374567000834003e-07
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8018.018018018018,4.028226680320915e-05
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8028.028028028028,0.0009346656720502354
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8038.038038038038,0.007963021029059747
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8048.048048048048,0.02491028017485258
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8058.058058058058,0.028612680225500755
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8068.068068068068,0.012067509506399511
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8078.078078078078,0.001868770360537318
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8088.088088088088,0.00010626087911367598
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8098.0980980980985,2.218554240941241e-06
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8108.108108108108,1.700771137351784e-08
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8118.118118118118,4.787412864631328e-11
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8128.128128128128,4.948061253438092e-14
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8138.138138138138,1.8777960942056612e-17
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8148.148148148148,2.616621918165032e-21
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8158.158158158159,1.3387907340561177e-25
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8168.168168168168,2.51514831675013e-30
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8178.178178178178,1.7349768405550363e-35
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8188.188188188188,4.394433968609692e-41
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8198.198198198199,4.0868752719730775e-47
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8208.208208208209,1.3955937104130796e-53
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8218.218218218219,1.7498700694043492e-60
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8228.228228228229,8.05622860880279e-68
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8238.238238238238,1.3618740343406066e-75
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8248.248248248248,8.453202584417735e-84
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8258.258258258258,1.9265700032910767e-92
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8268.268268268268,1.612231827112659e-101
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8278.278278278278,4.953924300852277e-111
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8288.288288288288,5.589209918556415e-121
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8298.298298298298,2.3154246663751253e-131
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8308.308308308307,3.522005821007124e-142
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8318.31831831832,1.9671100747419367e-153
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8328.328328328329,4.0340979168062203e-165
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8338.338338338339,3.0376895514771124e-177
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8348.348348348349,8.398844078635603e-190
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8358.358358358359,8.526579185479444e-203
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8368.368368368368,3.17840561954481e-216
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8378.378378378378,4.350337886833779e-230
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8388.388388388388,2.1863306267799453e-244
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8398.398398398398,4.034482787627428e-259
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8408.408408408408,2.73362586354615e-274
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8418.418418418418,6.800948121292307e-290
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8428.428428428428,6.212680627368506e-306
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8438.43843843844,0.0
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8448.44844844845,0.0
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8458.458458458459,0.0
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8468.468468468469,1.782617067175044e-308
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8478.478478478479,2.2816561841318292e-292
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8488.488488488489,1.072312884003869e-276
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8498.498498498499,1.850427291766523e-261
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8508.508508508508,1.1724699092315431e-246
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8518.518518518518,2.7277876917694385e-232
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8528.528528528528,2.3302290099790723e-218
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8538.538538538538,7.3091323054179765e-205
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8548.548548548548,8.418063962535271e-192
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8558.558558558558,3.559900001570118e-179
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8568.56856856857,5.5276756971325635e-167
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8578.57857857858,3.1515666181128465e-155
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8588.58858858859,6.597655081022407e-144
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8598.598598598599,5.071447129864523e-133
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8608.608608608609,1.431374831928242e-122
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8618.618618618619,1.4833855032974852e-112
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8628.628628628629,5.644608996765055e-103
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8638.638638638638,7.886655600687962e-94
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8648.648648648648,4.046048349165847e-85
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8658.658658658658,7.621640141051942e-77
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8668.668668668668,5.271630843083295e-69
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8678.678678678678,1.3388154651921758e-61
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8688.68868868869,1.2484628678549408e-54
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8698.6986986987,4.2747401365685994e-48
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8708.70870870871,5.3743133847431664e-42
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8718.71871871872,2.4809352797444265e-36
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8728.728728728729,4.205203934544542e-31
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8738.738738738739,2.6172057670440835e-26
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8748.748748748749,5.980918087496553e-22
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8758.758758758759,5.018535722087491e-18
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8768.768768768768,1.5461989162025024e-14
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8778.778778778778,1.7491734978202675e-11
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8788.788788788788,7.265735637813671e-09
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8798.798798798798,1.108167667992679e-06
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8808.808808808808,6.205982366684135e-05
10h,Tube_010,Specimen_001_Tube_010_010.fcs,8818.81881881882,0.001276129590128634
