FSC-A,SSC-A,FITC-A,PE-A,PerCP-Cy5-5-A,PE-Cy7-A,APC-A,APC-Cy7-A,Pacific Blue-A,V500-A,Time,normalized_FITC_A,FITC_fluorescence
43327.742,923.16003,38092.91,262143.0,55672.203,9270.851,15849.53,1457.68,4580.4004,122649.125,137.6,1050377.1,2512.7788
10913.28,103.62,285.74002,2989.28,649.98004,180.55,124.67,32.88,464.64,1924.56,139.4,7879.0195,73.86257
32999.97,898.04004,16788.01,217581.6,38400.633,7565.83,12831.42,1208.34,3171.9602,60733.203,141.1,462914.0,1453.5701
29458.2,400.35,12635.36,155100.31,18142.92,2546.54,5553.98,532.93,3512.52,41665.8,141.1,348408.5,1225.3951
29105.85,342.26,15054.73,183387.0,20045.76,2733.37,6841.78,646.64,4709.7603,51263.523,141.4,415120.4,1477.9098
18981.66,309.29,84.78001,2019.02,905.89,430.18002,1379.59,106.86,1318.68,2493.48,142.1,2337.7312,11.770511
34840.89,558.92004,18221.42,223781.53,27369.81,4281.39,9300.93,875.43,3874.2002,58749.242,142.4,502439.0,1494.3469
46640.7,838.38,29396.682,262143.0,40529.55,5589.2,13617.8,1143.95,4858.9204,90876.73,142.6,810586.6,1801.1141
21579.48,323.42,31.400002,1945.2301,863.5,314.0,1375.48,261.67,2014.3201,2152.9202,143.0,865.8263,3.1604247
21095.76,364.24002,222.94,3378.6401,1358.05,403.49002,68.5,-39.73,491.04,2176.6802,144.6,6147.3667,29.21634
50152.89,1538.6001,40017.73,262143.0,56413.242,9079.311,12673.87,1156.28,5904.3604,129047.164,144.7,1103452.2,2280.4211
31259.97,409.77002,439.6,4928.23,1998.6101,741.04004,173.99,36.99,889.68005,5050.3203,144.9,12121.568,39.208527
14051.37,430.18002,901.18005,11426.46,2188.58,175.84001,253.45,32.88,425.04,4721.64,148.0,24849.215,182.37573
83585.25,1799.2201,84690.516,262143.0,122915.305,19598.31,37742.13,3451.03,14529.24,262143.0,151.2,2335263.5,2896.0376
72240.45,1756.8301,66126.836,262143.0,101803.516,16039.12,41365.78,3656.53,12179.641,217856.77,151.5,1823387.0,2616.2566
64481.79,1643.79,67976.29,262143.0,99867.7,17075.32,33375.94,3168.81,11980.32,221806.2,152.5,1874384.0,3013.1814
20718.18,222.94,89.490005,1703.4501,1354.91,400.35,2352.29,210.98,1078.4401,2585.8801,153.7,2467.605,11.350141
50173.77,1012.65,32360.842,262143.0,45388.703,7974.0303,15439.9,1226.15,6407.2803,103955.28,153.8,892320.6,1843.1322
5123.43,70.65,64.37,53.38,-29.830002,-14.13,47.95,5.48,50.160004,35.640003,155.2,1774.944,34.922928
53188.32,1753.6901,61905.1,262143.0,91837.16,15155.211,34107.52,2916.73,10468.921,199155.02,155.2,1706976.5,3326.815
9717.9,138.16,0.0,23.550001,155.43001,124.03001,-32.88,-32.88,125.4,-7.92,156.7,0.0,-1.0
14477.67,136.59001,588.75,7570.54,1190.06,307.72,-61.65,46.58,488.40002,3498.0002,156.8,16234.243,115.27363
83731.414,4689.5903,171197.52,262143.0,245028.34,41388.34,79296.97,6725.33,31068.842,262143.0,157.3,4720615.0,5844.9897
103248.12,2486.8801,70546.38,262143.0,101202.2,16105.061,25010.72,2342.7,13935.24,229484.66,158.8,1945252.0,1952.6268
111764.55,4143.23,176464.86,262143.0,248158.92,38308.0,72109.95,6795.2,30894.602,262143.0,160.6,4865857.0,4513.4326
39341.4,557.35004,25124.71,262143.0,33191.37,5394.52,8835.13,911.05,3013.56,78561.125,160.9,692790.94,1824.9979
60421.5,755.17004,1062.89,17885.441,10245.82,3827.6602,1149.43,191.8,3899.2803,19273.32,162.8,29308.22,49.297436
17350.41,124.03001,296.73,3700.4902,1639.0801,215.09001,284.96,58.91,821.04004,3627.36,164.3,8182.0586,47.899086
13982.64,227.65001,150.72,1918.54,1271.7001,604.45,130.15,45.21,394.68002,2009.04,164.5,4155.9663,29.819864
23902.38,285.74002,183.69,3395.9102,1252.86,232.36,1794.7,102.75,2302.08,4208.16,164.8,5065.084,20.973204
32366.61,1532.3201,63713.742,262143.0,93875.016,16265.2,35666.582,3012.6301,11168.5205,203775.02,165.4,1756848.1,5627.3994
4439.61,136.59001,142.87001,1778.81,1177.5,535.37,197.28,32.88,319.44,1917.9601,165.9,3939.5098,91.01217
